id,title,key
16355,沃尔沃环球帆船赛——一场盛大的卡车嘉年华,活动 环球 卡车 观赛 帆船赛 参加 观看 应邀 船赛 停靠站
16356,“实证”监察法之八：人大如何对监委实施有效监督,监察 监督 委员会 接受 应当 扩大 组织 监察机关 执法 报告
16357,"生活在左,远方在右",人生 也许 命运 臆想 保护 获得 人类 肯定 疾病 事情
16358,STEM教育视角下幼儿园教育的思考,教育 国家 研究 追溯 内涵 起草 联合 中心 思考 研究院
16359,这些热门技术，正在成为营销入手中的“魔法”,营销 技术 扮演着 传统 重要 越来越 改变 边界 打破 成为
16360,微播易：短视频营销进入“AI＋”时代,视频 进行 成为 直观 视觉 体验 市场营销 广告主 纷纷 玩家
16361,Brandless：这家“三元店”如何颠覆传统零售？,颠覆 日用品 逛过 通常 物品 零售 居多 走进 牌子 处理
16362,连锁酒吧Brewhouse＆Kitchen：逆势增长，只因做对了这三点,消费者 宣布 面临 降低 酒吧 生意 休闲 经济危机 收入 逆势
16363,网络黑产威胁源治理——为犯罪提供动态IP服务的定性争议,腾讯 犯罪 检察官 举办 服务 研究 治理 网络安全 联合 基地
16364,临沂市沂南县红色研学旅行活动剪影,红色 旅行 研学 活动 精神 文化 落地 传承 开展 爱国主义
16365,行气祛瘀颗粒预防髋关节置换术后下肢深静脉血栓形成的临床研究,对照组 下肢 静脉 颗粒 血栓 祛瘀 差异 形成 行气 预防
16366,针刺颈夹脊联合IQ脉动治疗仪治疗神经根型颈椎病疗效观察,治疗 颈椎病 根型 治疗仪 神经 脉动 观察 夹脊 针刺 联合
16367,老年性痴呆的发病机制及治疗研究进展,功能 神经纤维 中枢神经 系统 性病变 退化 研究进展 治疗 认知 神经元
16368,斗拱在现代建筑装饰中的应用研究,建筑 传统 斗拱 应用 技术 文化 人们 自然 文脉 历史
16369,基于人性化视野下的智能婴幼儿产品及界面设计研究,婴幼儿 产品 智能 需求 人性化 界面设计 进行 使用 用户 产品设计
16370,项目驱动法在视觉传达专业中的实践性教学应用研究,专业 项目 教学 人才培养 重要 研究 驱动 推动 教育 应用
16371,“100幅最美中国画”之《早春图》与《听琴图》,艺术 作品 中心 人文景观 全球 研究 文献 时期 历史 时代风貌
16372,中国网文廿年：一股有力的文化输出力量,文化 网络文学 有力 呈现 书写 民族 丰富 网络小说 国家 输出
16373,论美学与美育的关系,教学 美育 美学 要求 重要 理论 作用 教育 总结经验 理念
16374,艺术＋科学：“技术艺术学”学科建设探索,艺术 学科建设 文艺复兴 学院 学科 科学 研究 教育 增设 探索
16375,巢乱蛋白2及JAK-STAT通路对类风湿关节炎成纤维样滑膜细胞凋亡的影响,基因 凋亡 通路 表达 细胞 影响 纤维 抑制 加入 关节炎
16376,活的不是岁月，是生命的光泽,友人 舒服 精神 故事 真实 高考 劲头 老板 日子 享受
16377,高压氧治疗时如何正确呼吸,鼻子 患者 治疗 嘴巴 呼吸 建议 氧气 高压氧 吸和 读者
16378,孔的难题,难题 进城 来到 求教 马车 项方 拦路 拦住 听说 学问
16379,2017年度阅刊知识竞赛活动揭晓,竞赛 阅刊 知识 获奖者 抽选 抽出 读者 结束 年度 名单
16380,面向精益医院管理的价值流分析方法,价值 进行 分析方法 精益 引入 延误 流程 客观 挖掘 医院
16381,在全省《中华人民共和国公共图书馆法》专题培训班暨第六次公共图书馆评估定级工作总结交流会上的讲话,图书馆 文化 服务 总结 法律 运行 方面 交流会 评估 分别
16382,荆门市图书馆“象山讲坛”品牌现状与发展探析,讲座 发展 固化 现状 范围 讲坛 一定 思路 模式 系统性
16383,终身教育视域下开放大学教师能力的发展研究——以天津广播电视大学实践探索为例,大学 教师 开放 转变 终身教育 能力 教学 发展 变化 倡导
16384,中国马克思主义哲学是中国道路的哲学表达,哲学 马克思主义 问题 道路 继续 构建 创造 表达 不断 相结合
16385,河海大学,校区 建设 重点 国家 平台 研究生院 优势 一流 大学 创新
16386,2017年糖尿病重要临床进展回顾,糖尿病 指南 临床 重要 标准 研究 共识 专家 发布 旨在
16387,三峡库区腹地土地功能演变及其驱动机制分析,功能 集聚 空间 变化 机制 分析 驱动 面积 研究 减少
16388,地方政府网络问政回应机制的建构,问政 回应 机制 网络 建设 工作 参政 群众 影响 发展
16389,新闻摄影应注重摄前意识培养,摄影 新闻 时代 摄前 从业人员 意识 图片 质量 相关 媒介
16390,《三生三世十里桃花》中的女性形象塑造,卫视 女性 形象 尤其 塑造 女强 成为 剧中 独特 增值
16391,魏源的编辑精神及其启示,编辑 具有 时代 价值 精神 急剧 半封建社会 重要 学术 衰退
16392,“等离子体表面处理技术”专题主编 李成明,技术 学会 委员会 材料 热处理 博士 理事 教授 磨具 磨料
16393,数据,广告 报纸 市场 增长 下降 增幅 开门红 数据 报刊 分会
16394,大众媒介在邻避冲突民主协商中的作用,邻避 民主协商 沟通 解决 共识 冲突 媒介 作用 协商 大众
16395,报业通过创新增加数字付费用户,数字 新闻 付费 用户 模式 营销 报业 捆绑 电子 内容
16396,两部门发布今年财政重点强农惠农政策,支持 农业 政策 发展 财政 重点 发布 农民 保护 服务
16397,社区灾害风险识别评估及风险图制作规范研究,社区 风险 灾害 综合 评估 识别 课题 选择 规范 制作
16398,空间减灾国际合作机制（二） 哥白尼应急管理服务机制介绍,应急 机制 服务 管理 计划 空间 信息 环境 全球 监测
16399,铸铁减速机箱体轴承孔在线焊接方法的探索,轴承 箱体 铸铁 减速机 铸铁件 方法 磨损 案例 修复 相关
16400,焦炭反应性及反应后强度试验装置技术研究,反应 试验 研究 强度 设备 恒温 提供 改进 速率 升温
16401,作者推介,研究会 刑法学 副会长 犯罪学 推介 作者 理事 经济学 海峡两岸 理论
16402,遇见赛里木湖,有幸 蓝色 庞大 仿佛 到达 位于 看到 湖面 晶体 相比
16403,新型履带冰库在水工拌和系统中的应用,冰库 出冰 产生 连续 缓存 应用 拌和 履带 系统 工程质量
16404,2018年局工作会系列报道之四 围绕“绿色生态”作大文章 推进新型地勘单位建设,建设 推进 报告 绿色 生态 绿色生态 地勘 发展 贯彻 单位
16405,设施园艺培训会在呼和浩特市成功举办,农牧业 科学院 培训 大户 种植 设施 相关 蔬菜 举办 特派员
16406,土左旗科技局积极参加文化科技卫生三下乡活动,活动 科技 开展 农民 农村 实践 文明单位 帮扶 共建 旨在
16407,专利信息,连续 混炼 生产线 转子 专利 橡胶 工艺 名称 结构 相同
16408,哈里王子的人生里程碑,沙子 母亲 走出 丧母 拒绝 里程碑 离异 人生 父母 鸵鸟
16409,老社区的孩子,追赶 复杂 事件 票子 速度 疯狂 发展 房子 儿子 老子
16410,头孢哌酮钠-舒巴坦钠与替加环素对老年泛耐药鲍曼不动杆菌感染重症肺炎患者的临床疗效评价,患者 时间 治疗 肺炎 感染 临床 重症 对照组 疗效 环素
16411,柴胡白虎汤辨证加减对患儿重症肺炎的疗效观察,治疗 患儿 重症 肺炎 水平 常规 辨证 对照组 加减 观察
16412,乳腺癌骨转移中的“恶性循环”研究进展,乳腺癌 促进 细胞 造成 分泌 患者 药物 研究 开发 病理性
16413,输尿管下段结石行体外冲击波碎石术后的超声表现及临床意义,结石 碎石 超声 输尿管 冲击波 表现 情况 治疗 药物 分析
16414,基于TBL的探究式翻转课堂教学模式在诊断学教学中的应用,学生 模式 学期末 课堂教学 教学模式 诊断学 应用 临床医学 考试 翻转
16415,省陶研会到优秀“福建省行知实验学校”福清市石门小学调研,调研 教授 执行 会长 小学 石门 教育 学院 研会 省陶
16416,蒙医放血疗法治疗血管神经性头痛74例临床疗效观察,头痛 治疗 疗法 放血 血管 神经性 蒙医 观察 对照组 临床
16417,波立得走胎土家医诊疗指南研究,走胎 土家 指南 立得 诊疗 蛋白质 基础 调研 研究 能量
16418,海信空调发布《空调行业舒适变频发展白皮书》,空调 舒适 变频 行业 进行 产品 发布 满足 发展 海信
16419,国外档案新闻集萃——加拿大：公开原住民儿童的治疗档案,治疗 档案 信件 患者 原住民 儿童 记录 部长 国家 男童
16420,面向部队服务基层-《人民军医》杂志情况介绍,部队 服务 基层 突出 军医 办刊 杂志 总司令 月刊 医药卫生
16421,赵天宇：吸引力法则下的洒脱与真实,略显 想起 洒脱 兴致 同龄人 仿佛 采访 真实 随意 过程
16422,红色客体表面口红唇纹光学检验,拍摄 红唇 提取 采用 检验 方法 光学 背景 红色 实现
16423,发现甲状腺结节先评估,甲状腺 结节 采用 一概 患者 评估 资源 浪费 治疗 造成
16424,孩子双排牙 家长难辞其咎,孩子 让贤 不肯 脱落 现象 排牙 家长 牙齿 退位 俗称
16425,按摩耳朵巧补肾,耳屏 神经衰弱 牵拉 食指 力量 不感 提拉 头痛 补肾 耳朵
16426,市委五届四次全会决议图解,决议 全会 市委 图解
16427,党旗映照平湖红—万州区从严从实抓好基层党建工作,梨树 工作 施肥 正忙着 村民 新芽 示范 映照 党员 党旗
16428,通往天堂的路,小朋友 小孩 通往 天堂 神父 告诉
16429,栀子油对健美操运动员无氧代谢下运动能力的影响,栀子 运动员 健美操 运动 代谢 显著 实验组 对照组 能力 服用
16430,产γ-亚麻酸诱变菌拉曼被孢霉HLY0902的发酵条件优化,发酵 优化 条件 实验 培养基 诱变 提高 培养 孢霉 产量
16431,中国聚乳酸产业创新发展联盟启动,发展 创新 聚乳酸 化学纤维 产业 启动 关注 产业链 管理 有限公司
16432,献血车进市场活动获多方积极参与,市场 轻纺城 活动 委员会 集团股份 有限公司 献血车 分公司 行动 下属
16433,另一种美,就要 慌张 生长 拱开 地平线 情绪 敲响 生物钟 蔓延
16434,说山,风水 正好 落日 夕照 鳞状 云层 指着 指尖 山体 天空
16435,拜谒张九龄故居,听见 情怯 向往 故居 拜谒 诗祖 仿佛 崇敬 地方 石头
16436,小喜悦,高空 锋利 剪碎 蓄谋已久 下起 撒落 大雪 细细 小刀 报复
16437,“Digital Revolution”数码巴比肯展,展览 数字 艺术 数字化 齐聚一堂 利用 打造 音乐家 媒体 游戏
16438,让经典文化闪耀诗意课堂,教材 文化 传统 部编 法治 引经据典 优秀 经典 中华 思想性
16439,习近平新时代中国特色社会主义思想之崇尚创新,时代 思想 思想体系 创新 内涵 丰富 深远 影响 立足 特色
16440,简单·爱——仓库住宅HM,设计 感觉 服务 趋势 产品设计 展现 建筑 范围 全球 简单
16441,人工智能：抢走工作，还是创造就业机会？,工作 精密 模具 需要 运转 手机 有限公司 员工 端子 手臂
16442,我跟昨天有个约定,发现 来路 回首 不负 走失 停下来
16443,云南：滇味扬名待东风,广袤 掀起 追逐 美食 扬名 豆粉 东风 石板 播出 土地
16444,青春交投·青年志愿服务总队正式成立,志愿 服务 社会 一幅 志愿者 贡献力量 精神 签名 共同前进 友爱
16445,团省委调研组深入大理州开展工作调研,工作 调研 大理 情况 调研组 大学 实践 攻坚 基地 听取
16446,美国众企业反对政府对华关税计划,关税 计划 征收 企业 商品 表示 认为 政府 对华 反对
16447,庞培的毁灭：好莱坞灾难片的真实脚本,灾难片 形成 像是 气团 云团 蒸汽 枝桠 奇怪 炎热 天气
16448,苏格拉底：我只知道我一无所知,世界 称为 重大 开辟 感性 理性 标志 哲学家 意义 实现
16449,2017年全国思想政治教育学术研讨会,教育 政治 思想 学术 研讨会 全国
16450,从泰山金刚经和四山摩崖论大字榜书的审美观,榜书 石刻 书法 审美观 大字 研究 笔法 结体 章法 环境
16451,东方意象在当代香器创新设计中的表现研究,生活 人们 表现 设计 香器 创新 传统 面临 意境 自在
16452,浅谈线性工作流,工作 线性 进步 飞速 真实 校正 观感 流程 越来越 已经
16453,圣母蓝-群青在西方绘画中的世俗化演进,绘画 作家 演进 世俗化 受到 昂贵 矿物 特点 蓝色 提炼
16454,基于接受美学背景下的中国钢琴发展策略,钢琴 发展 美学 接受 工作 理论 质量 战略 角度 研究
16455,数字媒介在文化遗产保护中应用研究-以唐陵雕塑为例,雕塑 媒介 数字化 保护 进行 展示 数字 方式 研究 建设
16456,新疆喀什地区中小学美术教师继续教育珊状及对策思考,教育 继续 教师 对策 美术 思考 重要途径 重要 战略 珊状
16457,黄宾虹绘画理论对高校山水画临摹课程的指导性探究,临摹 山水画 中国画 理论 进行 教学 提炼 名迹 把握 回归
16458,当代艺术对“光晕”外在形式的转换,光晕 艺术 形式 原初 绘画 环绕 二分法 重提 技术 复制
16459,没想到这台标志508居然是一台量产车,汲取 英寸 标致 进入 看到 气氛 十足 设计 理念 没想到
16460,攻壳机动车,小时 已用 后备 摄影师 摄影 器材 体重 精彩 机动车 登上
16461,持久性有机污染物的作物吸收及迁移模型研究进展,吸收 模型 作物 环境 污染物 有机 持续 模拟 过程 持久性
16462,氟对中华圆田螺肝胰脏抗氧化酶活性和MDA含量的影响,活性 抑制 升高 含量 诱导 高浓度 对照组 降低 组受 暴露
